,Price,Location,Title,Link,Date
91,"$9,999","NISSAN NV200 SV WWW.YOURCHOICEAUTOS.COM CHICAGO, IL",2015 NISSAN NV200 SV CARGO COMMERCIAL VAN HUGE SPACE GOOD TIRES 690826,https://chicago.craigslist.org/nwc/ctd/d/2015-nissan-nv200-sv-cargo-commercial/7297935380.html,Mar 27
92,"$35,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 INFINITI Q50 3.0t LUXE Sedan 4D sedan Blue - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2020-infiniti-q50-30t-luxe/7297935170.html,Mar 27
93,"$9,977",FORD F-150 WWW.YOURCHOICEAUTOS.COM,2005 FORD F-150 / 2016 FORD F-150/ 2015 FORD F-150 / 2015 FORD F-150,https://chicago.craigslist.org/sox/ctd/d/2005-ford-ford-ford-ford-150/7297934445.html,Mar 27
94,"$6,495",HIGHLAND,2011 LINCOLN MKZ AWD *BLUETOOTH *SUNROOF *HEATED SEATS *WARRANTY***,https://chicago.craigslist.org/nwi/ctd/d/highland-2011-lincoln-mkz-awd-bluetooth/7297930499.html,Mar 27
95,"$25,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 INFINITI Q50 2.0t LUXE Sedan 4D sedan Gray - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2018-infiniti-q50-20t-luxe/7297929036.html,Mar 27
96,"$1,000","3 MONTH ON A JOB, 1200 MONTHLY INCOME, VALID DL","🚨NO BS, NO EXTRA FEES JUST YOUR DP! BAD CREDIT BUT NEVER FINANCED ?🚨",https://chicago.craigslist.org/chc/ctd/d/chicago-no-bs-no-extra-fees-just-your/7297929651.html,Mar 27
97,"$5,450",N/A,2006 BMW X3 3.0L AWD,https://chicago.craigslist.org/nwc/cto/d/schaumburg-2006-bmw-x3-30l-awd/7297928162.html,Mar 27
98,"$12,999",Chicago,2011 bmw 550i,https://chicago.craigslist.org/nch/cto/d/chicago-2011-bmw-550i/7297926639.html,Mar 27
99,"$14,995",Windy City Motors,2015 Ford Escape TitaniumSUV PRICED TO SELL!,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-ford-escape-titaniumsuv/7297925853.html,Mar 27
100,"$3,999",PONTIAC G6 WWW.YOURCHOICEAUTOS.COM,2005 PONTIAC G6 /2012 CHEVY MALIBU /2007 TOYOTA CAMRY /2009 PONTIAC G8,https://chicago.craigslist.org/sox/ctd/d/2005-pontiac-chevy-malibu-2007-toyota/7297923275.html,Mar 27
101,"$2,100",+ First Marshall Auto Auction,2010 Kia Soul ! -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2010-kia-soul-auction-pricing/7297922643.html,Mar 27
102,"$5,950",Wheeling IL,2011 Toyota Camry LE 4 Cylinder,https://chicago.craigslist.org/chc/cto/d/wheeling-2011-toyota-camry-le-cylinder/7297922485.html,Mar 27
103,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Lexus UX 200 F SPORT SUV 4D hatchback Black - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2019-lexus-ux-200-sport-suv/7297917009.html,Mar 27
104,"$1,500",N/A,2003 Ford ranger,https://chicago.craigslist.org/chc/cto/d/chicago-2003-ford-ranger/7297917161.html,Mar 27
105,"$1,100",+ First Marshall Auto Auction,2005 Chevrolet Chevy Uplander LS -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2005-chevrolet-chevy-uplander-ls/7297917007.html,Mar 27
106,"$4,900",N/A,07 Ford expedition Eddie Bauer,https://chicago.craigslist.org/nwc/cto/d/lake-in-the-hills-07-ford-expedition/7297913814.html,Mar 27
107,"$11,500","*2013* *Volkswagen* *Jetta* *TDI* *!!Bad* *Credit,* *No*","2013 Volkswagen Jetta TDI !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2013-volkswagen-jetta-tdi-bad/7297913573.html,Mar 27
108,"$21,000",*2015* *Mercedes-Benz* *GLA* *GLA* *250* *!!Bad* *Credit,"2015 Mercedes-Benz GLA GLA 250 !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2015-mercedes-benz-gla-gla-250/7297913475.html,Mar 27
109,"$49,227",CALL 630-425-8631 FOR AVAILABILITY,2018 Ram 2500 Power Wagon wagon Bright White Clearcoat,https://chicago.craigslist.org/chc/ctd/d/valparaiso-2018-ram-2500-power-wagon/7297911002.html,Mar 27
110,"$20,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 BMW 4 Series 435i xDrive Coupe 2D coupe Blue - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2014-bmw-series-435i-xdrive/7297911015.html,Mar 27
111,"$24,977","WORKHORSE W42 WWW.YOURCHOICEAUTOS.COM CHICAGO, IL",2009 WORKHORSE W42 STEP COMMERCIAL VAN 26FT BOX TRUCK 437109,https://chicago.craigslist.org/sox/ctd/d/2009-workhorse-w42-step-commercial-van/7297910425.html,Mar 27
112,"$6,900",N/A,2011 Toyota Camry,https://chicago.craigslist.org/chc/cto/d/chicago-2011-toyota-camry/7297909916.html,Mar 27
113,"$37,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Caddy Cadillac XT4 Sport SUV 4D hatchback Black - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2020-caddy-cadillac-xt4-sport/7297905153.html,Mar 27
114,"$5,995",*2003* *Toyota* *Highlander* *Limited* *AWD* *4dr* *SUV*,2003 Toyota Highlander Limited AWD 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/calumet-city-2003-toyota-highlander/7297905076.html,Mar 27
115,"$11,995",*2014* *Hyundai* *Santa* *Fe* *GLS* *AWD* *4dr* *SUV*,2014 Hyundai Santa Fe GLS AWD 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/calumet-city-2014-hyundai-santa-fe-gls/7297904896.html,Mar 27
116,"$8,995",*2007* *GMC* *Acadia* *SLT* *2* *4dr* *SUV*,2007 GMC Acadia SLT 2 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/calumet-city-2007-gmc-acadia-slt-4dr-suv/7297904762.html,Mar 27
117,"$19,999",MITSUBISHI FUSO FEC92S WWW.YOURCHOICEAUTOS.COM,2015 MITSUBISHI FUSO FEC92S TURBO DIESEL 16FT 1OWNER BOX TRUCK 012857,https://chicago.craigslist.org/nch/ctd/d/waukegan-2015-mitsubishi-fuso-fec92s/7297904577.html,Mar 27
118,"$8,995",*2008* *GMC* *Acadia* *SLT* *2* *AWD* *4dr* *SUV*,2008 GMC Acadia SLT 2 AWD 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/calumet-city-2008-gmc-acadia-slt-awd/7297904599.html,Mar 27
119,"$2,500",+ First Marshall Auto Auction,2011 Chevrolet Chevy Malibu LS w/1LS -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2011-chevrolet-chevy-malibu-ls/7297904473.html,Mar 27
0,"$8,995",*2009* *GMC* *Acadia* *SLT* *2* *AWD* *4dr* *SUV*,2009 GMC Acadia SLT 2 AWD 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/calumet-city-2009-gmc-acadia-slt-awd/7297904431.html,Mar 27
1,"$3,990",Nissan Altima Sheer Silver Metallic,2003 Nissan Altima 2.5 SL - sedan,https://chicago.craigslist.org/wcl/ctd/d/addison-2003-nissan-altima-25-sl-sedan/7297904313.html,Mar 27
2,"$4,000",Elmhurst,Very Nice Loaded 2007 Buick Lucerne,https://chicago.craigslist.org/wcl/cto/d/hillside-very-nice-loaded-2007-buick/7297904267.html,Mar 27
3,"$8,995",*2012* *Chevrolet* *Traverse* *LTZ* *4dr* *SUV*,2012 Chevrolet Traverse LTZ 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/calumet-city-2012-chevrolet-traverse/7297904208.html,Mar 27
4,"$4,998","McHenry, IL",2008 Pontiac G6 Sedan,https://chicago.craigslist.org/nwc/ctd/d/mchenry-2008-pontiac-g6-sedan/7297903482.html,Mar 27
5,"$3,496","McHenry, IL",2006 Toyota Sienna LE 7-Passenger,https://chicago.craigslist.org/nwc/ctd/d/mchenry-2006-toyota-sienna-le-passenger/7297903468.html,Mar 27
6,"$3,994","McHenry, IL",2004 Nissan Armada LE 4WD,https://chicago.craigslist.org/nwc/ctd/d/mchenry-2004-nissan-armada-le-4wd/7297903471.html,Mar 27
7,"$2,490","McHenry, IL",2000 Nissan Altima GXE,https://chicago.craigslist.org/nwc/ctd/d/mchenry-2000-nissan-altima-gxe/7297903436.html,Mar 27
8,"$26,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Hyundai Veloster Turbo Ultimate Coupe 3D coupe White - FINANCE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2020-hyundai-veloster-turbo/7297899055.html,Mar 27
9,"$5,995","SKOKIE, IL",2006 VOLVO XC90 2.5T AWD 3ROW LEATHER CD ALLOY GOOD TIRES 295077,https://chicago.craigslist.org/nch/ctd/d/skokie-2006-volvo-xc90-25t-awd-3row/7297898244.html,Mar 27
10,"$1,300",Northbrook,toyota corolla 2006,https://chicago.craigslist.org/nch/cto/d/northbrook-toyota-corolla-2006/7297897323.html,Mar 27
11,"$5,500",Northwest Suburbs,2004 Nissan Frontier Crew Cab,https://chicago.craigslist.org/nwc/ctd/d/mchenry-2004-nissan-frontier-crew-cab/7297895025.html,Mar 27
12,"$8,995",Romeoville,2016 Jeep Patriot -5 Speed Manual $8995 OBO,https://chicago.craigslist.org/wcl/cto/d/romeoville-2016-jeep-patriot-speed/7297894359.html,Mar 27
13,"$1,900",+ First Marshall Auto Auction,2006 Chevrolet Chevy Express Cargo Van 1500 (1/2 ton) -Auction Pric,https://chicago.craigslist.org/chc/ctd/d/dolton-2006-chevrolet-chevy-express/7297892641.html,Mar 27
14,"$7,299",HONDA INSIGHT WWW.YOURCHOICEAUTOS.COM,2010 HONDA INSIGHT / 2012 - 2014 FORD FOCUS / 2010 TOYOTA PRIUS,https://chicago.craigslist.org/nwc/ctd/d/2010-honda-insight-ford-focus-2010/7297891850.html,Mar 27
15,"$2,000",Hoffman estates,2001 Toyota Corolla for sale by owner,https://chicago.craigslist.org/chc/cto/d/hoffman-estates-2001-toyota-corolla-for/7297891005.html,Mar 27
16,"$7,499",DODGE GRAND CARAVAN WWW.YOURCHOICEAUTOS.COM,2008 - 2011 - 2015 DODGE GRAND CARAVAN / 2014 TOYOTA SIENNA,https://chicago.craigslist.org/nwc/ctd/d/dodge-grand-caravan-2014-toyota-sienna/7297887459.html,Mar 27
17,"$5,500",N/A,2008 BMW 535Xi Wagon,https://chicago.craigslist.org/nwc/cto/d/lake-zurich-2008-bmw-535xi-wagon/7297887006.html,Mar 27
18,"$36,159",+ Liberty Chrysler Jeep Dodge  Ram,2018 Jeep Grand Cherokee Overland Financing Options Available!!!,https://chicago.craigslist.org/nch/ctd/d/libertyville-2018-jeep-grand-cherokee/7297886976.html,Mar 27
19,"$3,900",+ First Marshall Auto Auction,2010 GMC Sierra 1500 SLE -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2010-gmc-sierra-1500-sle-auction/7297886762.html,Mar 27
20,"$28,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Caddy Cadillac ATS Luxury Coupe 2D coupe Red - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2017-caddy-cadillac-ats-luxury/7297885873.html,Mar 27
21,"$11,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 smart fortwo Pure Hatchback Coupe 2D coupe Black - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2014-smart-fortwo-pure/7297885769.html,Mar 27
22,"$22,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Lincoln MKZ Select Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2018-lincoln-mkz-select-sedan/7297885743.html,Mar 27
23,"$5,499",+ I-80 Auto Sales,2002 Lexus RX 300 Base AWD 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/markham-2002-lexus-rx-300-base-awd-4dr/7297879327.html,Mar 27
24,"$14,950",Naperville -Aurora,2010 Range Rover Sport,https://chicago.craigslist.org/wcl/cto/d/naperville-2010-range-rover-sport/7297878019.html,Mar 27
25,"$5,900",CHICAGO,2007 DODGE RAM 1500 SXT,https://chicago.craigslist.org/chc/ctd/d/chicago-2007-dodge-ram-1500-sxt/7297877545.html,Mar 27
26,"$1,500","Joliet, IL",2007 Hyundai Sonata Limited,https://chicago.craigslist.org/chc/cto/d/joliet-2007-hyundai-sonata-limited/7297875447.html,Mar 27
27,"$4,000",gary,Nissan Armada LE,https://chicago.craigslist.org/sox/cto/d/gary-nissan-armada-le/7297875109.html,Mar 27
28,"$33,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Genesis G70 2.0T Advanced Sedan 4D sedan Blue - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2019-genesis-g70-20t/7297873319.html,Mar 27
29,"$26,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Ford F150 Super Cab XL Pickup 4D 6 1/2 ft pickup Black - FINANCE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2017-ford-f150-super-cab-xl/7297873320.html,Mar 27
30,"$31,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Honda CRV Touring Sport Utility 4D suv Silver - FINANCE ONLINE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2019-honda-crv-touring-sport/7297872972.html,Mar 27
31,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Lexus IS IS 300 Sedan 4D sedan Black - FINANCE ONLINE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2019-lexus-is-is-300-sedan-4d/7297872936.html,Mar 27
32,"$4,500",Lake station,2004 Ford ranger 82k,https://chicago.craigslist.org/nwi/cto/d/lake-station-2004-ford-ranger-82k/7297870892.html,Mar 27
33,"$6,995",Burlington,2010 Chevrolet Silverado 1500 LT 4x4 4dr Extended Cab 6.5 ft. SB,https://chicago.craigslist.org/nch/ctd/d/burlington-2010-chevrolet-silverado/7297870257.html,Mar 27
34,$871,$871 Per/Mo ** *CORVETTE* *BAD CREDIT*ok Coupe,✔️2019 Chevrolet Corvette Stingray RWD Certified Bad Credit Ok,https://chicago.craigslist.org/nch/ctd/d/fox-lake-2019-chevrolet-corvette/7297868538.html,Mar 27
35,$900,+ First Marshall Auto Auction,2003 Kia Spectra Base -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2003-kia-spectra-base-auction/7297866742.html,Mar 27
36,"$2,995",NW CHICAGO,2006 VW VOLKSWAGEN TOUAREG AWD 4X4 *LOW MILES* MECHANIC SPECIAL,https://chicago.craigslist.org/chc/cto/d/2006-vw-volkswagen-touareg-awd-4x4-low/7297866288.html,Mar 27
37,"$2,300",+ First Marshall Auto Auction,2010 Mazda Mazda6 Mazda 6 Mazda-6 s Grand Touring -Auction Pricing,https://chicago.craigslist.org/nch/ctd/d/dolton-2010-mazda-mazda6-mazda-mazda-s/7297866190.html,Mar 27
38,"$21,999",CHEVY EXPRESS LS3500 WWW.YOURCHOICEAUTOS.COM,2018 CHEVY EXPRESS LS3500 60K 1OWNER 12-PASSENGER VAN CD KEYLES 344970,https://chicago.craigslist.org/nch/ctd/d/waukegan-2018-chevy-express-ls-1owner/7297864763.html,Mar 27
39,"$1,500",Chicago,2001 Ford escape,https://chicago.craigslist.org/chc/cto/d/chicago-2001-ford-escape/7297864186.html,Mar 27
40,"$12,900",Elmhurst,HONDA CRV 2013 EX-L AWD,https://chicago.craigslist.org/wcl/cto/d/elmhurst-honda-crv-2013-ex-awd/7297864005.html,Mar 27
41,"$6,300",Gurnee,2012 Nissan Sentra SER-Spec V (Fully loaded),https://chicago.craigslist.org/nwc/cto/d/gurnee-2012-nissan-sentra-ser-spec/7297862933.html,Mar 27
42,"$4,277",CHEVROLET EQUINOX WWW.YOURCHOICEAUTOS.COM,2005 - 2015 CHEVROLET EQUINOX / 2008 JEEP GRAND CHEROKEE / 2006 BMW X5,https://chicago.craigslist.org/sox/ctd/d/chevrolet-equinox-2008-jeep-grand/7297861477.html,Mar 27
43,"$24,900",Naperville,2014 Audi Q7 3.0T Quattro Tiptronic,https://chicago.craigslist.org/nwc/cto/d/naperville-2014-audi-q7-30t-quattro/7297858613.html,Mar 27
44,"$29,999",FORD F450  WWW.YOURCHOICEAUTOS.COM,08 FORD F450 SUPER DUTY V8 TWIN TURBO DRW DIESEL 90K AMBULANCE B15858,https://chicago.craigslist.org/nch/ctd/d/waukegan-08-ford-f450-super-duty-v8/7297854942.html,Mar 27
45,$946,No Credit - Bad Credit = NO PROBLEM,$946/mo - 2019 Ram 1500 RebelCrew Cab,https://chicago.craigslist.org/nch/ctd/d/libertyville-946-mo-ram-1500-rebelcrew/7297849373.html,Mar 27
46,"$2,000",Oak Forest,2000 Ford windstar,https://chicago.craigslist.org/sox/ctd/d/oak-forest-2000-ford-windstar/7297848847.html,Mar 27
47,"$7,849",MIDWAY DODGE,2014 Dodge Avenger SE FOR ONLY $63/mo!,https://chicago.craigslist.org/wcl/ctd/d/chicago-2014-dodge-avenger-se-for-only/7297848817.html,Mar 27
48,"$7,849",MIDWAY DODGE,2014 Dodge Avenger SE FOR ONLY $63/mo!,https://chicago.craigslist.org/chc/ctd/d/chicago-2014-dodge-avenger-se-for-only/7297848711.html,Mar 27
49,"$34,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Genesis G70 3.3T Advanced Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2019-genesis-g70-33t-advanced/7297846717.html,Mar 27
50,"$1,700",+ First Marshall Auto Auction,2004 Acura MDX -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2004-acura-mdx-auction-pricing/7297846661.html,Mar 27
51,"$1,200",+ First Marshall Auto Auction,2000 Cadillac DeVille -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2000-cadillac-deville-auction/7297842425.html,Mar 27
52,"$22,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Chrysler 300 300S Sedan 4D sedan Silver - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2018-chrysler-sedan-4d-sedan/7297840645.html,Mar 27
53,"$11,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Nissan Sentra S Sedan 4D sedan Silver - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2017-nissan-sentra-sedan-4d/7297840499.html,Mar 27
54,"$2,000",Oak Forest,2005 Nissan Sentra,https://chicago.craigslist.org/sox/ctd/d/oak-forest-2005-nissan-sentra/7297841270.html,Mar 27
55,"$19,101",CALL*847-220-6161*for Instant Availability-Updated Location,2018 Mitsubishi Eclipse Cross SE 4x4 4WD Four Wheel SKU:JZ065855,https://chicago.craigslist.org/nwc/ctd/d/des-plaines-2018-mitsubishi-eclipse/7297841214.html,Mar 27
56,"$2,999",TOYOTA AVALON WWW.YOURCHOICEAUTOS.COM,01 TOYOTA AVALON /06 HYUNDAI SONATA /09 HYUNDAI AZERA /11 CHEVY IMPALA,https://chicago.craigslist.org/sox/ctd/d/01-toyota-avalon-06-hyundai-sonata-09/7297839198.html,Mar 27
57,"$5,900",Chicago,2011 Nissan Rogue Honda Toyota,https://chicago.craigslist.org/chc/cto/d/chicago-2011-nissan-rogue-honda-toyota/7297837762.html,Mar 27
58,"$18,000",N/A,2015 Audi A5 S Line Premium Plus Quattro,https://chicago.craigslist.org/wcl/cto/d/naperville-2015-audi-a5-line-premium/7297837186.html,Mar 27
59,"$4,900",Gary,2010 Chrysler town and country touring loss DVD navigation,https://chicago.craigslist.org/nwi/cto/d/gary-2010-chrysler-town-and-country/7297836368.html,Mar 27
60,"$3,200",Joliet,2005 Hyundai Tucson 141k mikes,https://chicago.craigslist.org/sox/cto/d/joliet-2005-hyundai-tucson-141k-mikes/7297835751.html,Mar 27
61,"$2,500",Oak Forest,Ford Expedition,https://chicago.craigslist.org/sox/cto/d/oak-forest-ford-expedition/7297835491.html,Mar 27
62,"$3,799",JEEP GRAND CHEROKEE WWW.YOURCHOICEAUTOS.COM,01 JEEP GRAND CHEROKEE/07 TOYOTA HIGHLANDER/12 FORD ESCAPE/13 SANTA FE,https://chicago.craigslist.org/sox/ctd/d/01-jeep-grand-cherokee-07-toyota/7297834188.html,Mar 27
63,"$19,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Nissan Rogue Sport SV Sport Utility 4D hatchback White - FINANCE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2018-nissan-rogue-sport-sv/7297833786.html,Mar 27
64,"$5,000",downers grove IL,2007 LEXUS RX400H HYBRID EXCELLENT CONDITION SUV,https://chicago.craigslist.org/wcl/ctd/d/downers-grove-2007-lexus-rx400h-hybrid/7297830379.html,Mar 27
65,"$10,900",_Toyota_ _Corolla_ _Sedan_,*2016* *Toyota* *Corolla* *4dr Sdn Auto S (Natl)*,https://chicago.craigslist.org/chc/ctd/d/waukegan-2016-toyota-corolla-4dr-sdn/7297829833.html,Mar 27
66,"$29,999",FORD F250  WWW.YOURCHOICEAUTOS.COM,12 FORD F250 DIESEL 59K 1OWNER UTILITY SERVICE TRUCK CARGO LIFT A16270,https://chicago.craigslist.org/nch/ctd/d/waukegan-12-ford-f250-diesel-59k-1owner/7297828577.html,Mar 27
67,"$6,295",6 MONTH WARRANTY INCLUDED WITH PURCHASE!,2012 Scion xB 5 Door Wagon,https://chicago.craigslist.org/nwc/ctd/d/crystal-lake-2012-scion-xb-door-wagon/7297827766.html,Mar 27
68,"$3,300",+ First Marshall Auto Auction,2010 Buick Enclave CX -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2010-buick-enclave-cx-auction/7297826810.html,Mar 27
69,"$4,150",Chicago,2007 Honda Accord EXL,https://chicago.craigslist.org/chc/cto/d/chicago-2007-honda-accord-exl/7297825871.html,Mar 27
70,"$4,500",Gary,2013 Chrysler 200 touring,https://chicago.craigslist.org/nwi/cto/d/gary-2013-chrysler-200-touring/7297819228.html,Mar 27
71,"$18,977","FORD TRANSIT CARGO 150 WWW.YOURCHOICEAUTOS.COM CHICAGO, IL",2014 FORD E350SD CARGO COMMERCIAL VAN ROOF RACK 87K A50793,https://chicago.craigslist.org/sox/ctd/d/2014-ford-e350sd-cargo-commercial-van/7297818952.html,Mar 27
72,"$48,000",CHICAGO,FREITLINER CASCADIA,https://chicago.craigslist.org/chc/cto/d/dundee-freitliner-cascadia/7297818558.html,Mar 27
73,"$1,300",+ First Marshall Auto Auction,2005 Cadillac DeVille -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2005-cadillac-deville-auction/7297817107.html,Mar 27
74,"$15,000",*2015* *Audi* *A3* *1.8T* *Premium* *Plus* *!!Bad* *Cred,"2015 Audi A3 1.8T Premium Plus !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2015-audi-a3-18t-premium-plus/7297816844.html,Mar 27
75,"$12,000","*2013* *Acura* *TSX* *2.4* *!!Bad* *Credit,* *No* *Credi","2013 Acura TSX 2.4 !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2013-acura-tsx-24-bad-credit/7297816699.html,Mar 27
76,"$1,500",Chicago Il,Buy here pay here-Drive Now Call Xavier 773-931-1502,https://chicago.craigslist.org/chc/ctd/d/chicago-buy-here-pay-here-drive-now/7297816178.html,Mar 27
77,"$4,300",N/A,2007 Honda Accord,https://chicago.craigslist.org/nch/cto/d/gurnee-2007-honda-accord/7297815948.html,Mar 27
78,"$34,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Nissan 370Z Sport Touring Coupe 2D coupe Black - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2020-nissan-370z-sport/7297814137.html,Mar 27
79,"$14,900",Skokie,2017 Acura ILX,https://chicago.craigslist.org/nch/cto/d/skokie-2017-acura-ilx/7297811252.html,Mar 27
80,"$5,995","La Crosse, WI",2018 Chevrolet Malibu LT 18K Mi Repairable Remote Start,https://chicago.craigslist.org/wcl/ctd/d/holmen-2018-chevrolet-malibu-lt-18k-mi/7297810433.html,Mar 27
81,"$2,900",WAUKEGANAUTOAUCTION.COM OPEN TO PUBLIC OVER 200 CARS WEEKLY,12 CHEVY IMPALA / 08 NISSAN ALTIMA / 11 CHEVY MALIBU / 12 FORD FUSION,https://chicago.craigslist.org/nch/ctd/d/waukegan-12-chevy-impala-08-nissan/7297808907.html,Mar 27
82,"$19,500",West Suburbs,2011 Jaguar XJL Extra Clean,https://chicago.craigslist.org/nch/cto/d/buffalo-grove-2011-jaguar-xjl-extra/7297808297.html,Mar 27
83,"$4,799",N/A,2006 Hyundai Sonata GLS,https://chicago.craigslist.org/nwc/cto/d/bartlett-2006-hyundai-sonata-gls/7297807710.html,Mar 27
84,"$2,100",+ First Marshall Auto Auction,2014 Nissan Versa S -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2014-nissan-versa-auction/7297807227.html,Mar 27
85,"$2,950",Evergreen Park,2006 Ford Escape,https://chicago.craigslist.org/sox/ctd/d/evergreen-park-2006-ford-escape/7297804942.html,Mar 27
